"Participant.Private.ID","Display","Response","Correct","Spreadsheet..sent","Spreadsheet..sent_1","Spreadsheet..word_1","Spreadsheet..card_1","Spreadsheet..card_2","Spreadsheet..corr_1","Spreadsheet..cons","Spreadsheet..vowel","Spreadsheet..target"
14555057,"Trials_blk1","audio started",1,"Todd has a cat named ___","meb_sent.mp3","meb_word.mp3","meb","beb","meb","m","e",0
14555057,"Trials_blk1","audio finished",1,"Todd has a cat named ___","meb_sent.mp3","meb_word.mp3","meb","beb","meb","m","e",0
14555057,"Trials_blk1","",1,"Todd has a cat named ___","meb_sent.mp3","meb_word.mp3","meb","beb","meb","m","e",0
14555057,"Trials_blk1","audio started",0,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","audio finished",0,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","audio started",0,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","audio finished",0,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","kag",0,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","",0,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","audio started",1,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","audio finished",1,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","",1,"Ted has a pup named ___","ka_50_sent.mp3","ka_50_word.mp3","kag","kack","kack","k","a",1
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","bib",1,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","",0,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",1,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio finished",1,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","",1,"Kat has a tag that read ___","bib_sent.mp3","bib_word.mp3","bib","mib","bib","b","i",0
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","pap",1,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","",0,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio started",1,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio finished",1,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","",1,"Kip has a toad named ___","pa_25_sent.mp3","pa_25_word.mp3","pab","pap","pap","p","a",1
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","beb",1,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","",0,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio started",1,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio finished",1,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","",1,"Todd has a cat named ___","beb_sent.mp3","beb_word.mp3","beb","meb","beb","b","e",0
14555057,"Trials_blk1","audio started",0,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","audio finished",0,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","kib",0,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","",0,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","audio started",1,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","audio finished",1,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","",1,"Peg has a tot that said ___","ki_50_sent.mp3","ki_50_word.mp3","kip","kib","kip","p","i",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","neb",1,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","",0,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",1,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio finished",1,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","",1,"Pat had a toad that said ___","neb_sent.mp3","neb_word.mp3","geb","neb","neb","n","e",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","pip",1,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","",0,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio started",1,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio finished",1,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","",1,"Kat has a tag that read ___","pi_25_sent.mp3","pi_25_word.mp3","pib","pip","pip","p","i",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Trials_blk1","geb",1,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Trials_blk1","",0,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Trials_blk1","audio started",1,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Trials_blk1","audio finished",1,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Trials_blk1","",1,"Pat had a toad that said ___","geb_sent.mp3","geb_word.mp3","geb","neb","geb","g","e",0
14555057,"Attention","B",1,"","","","","","","","",NA
14555057,"Attention","audio started",1,"","","","","","","","",NA
14555057,"Attention","audio finished",1,"","","","","","","","",NA
14555057,"Attention","",1,"","","","","","","","",NA
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","keb",1,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","",0,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio started",1,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio finished",1,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","",1,"Pat had a toad that said ___","ke_150_sent.mp3","ke_150_word.mp3","kep","keb","keb","k","e",1
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","pep",1,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","",0,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","audio started",1,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","audio finished",1,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","",1,"Todd has a cat named ___","pe_25_sent.mp3","pe_25_word.mp3","peb","pep","pep","p","e",1
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","audio started",0,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","audio finished",0,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","peb",1,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","",0,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","audio started",1,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","audio finished",1,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","",1,"Todd has a cat named ___","pe_125_sent.mp3","pe_125_word.mp3","pep","peb","peb","p","e",1
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","mib",1,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","",0,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio started",1,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio finished",1,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","",1,"Kat has a tag that read ___","mib_sent.mp3","mib_word.mp3","mib","bib","mib","m","i",0
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio started",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio finished",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","kep",1,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","",0,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio started",1,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio finished",1,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","",1,"Pat had a toad that said ___","ke_50_sent.mp3","ke_50_word.mp3","kep","keb","kep","k","e",1
14555057,"Trials_blk1","audio started",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio finished",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio started",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio finished",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio started",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio finished",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","kack",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","",0,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio started",1,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio finished",1,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","",1,"Ted has a pup named ___","ka_150_sent.mp3","ka_150_word.mp3","kag","kack","kag","k","a",1
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","audio started",0,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","audio finished",0,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","pip",0,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","",0,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","audio started",1,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","audio finished",1,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","",1,"Kat has a tag that read ___","pi_125_sent.mp3","pi_125_word.mp3","pip","pib","pib","p","i",1
14555057,"Trials_blk1","audio started",0,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","audio finished",0,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","kib",1,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","",0,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","audio started",1,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","audio finished",1,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","",1,"Peg has a tot that said ___","ki_150_sent.mp3","ki_150_word.mp3","kip","kib","kib","k","i",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio started",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","audio finished",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","pap",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
14555057,"Trials_blk1","",0,"Kip has a toad named ___","pa_125_sent.mp3","pa_125_word.mp3","pab","pap","pab","p","a",1
