Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sent,Spreadsheet: sent_1,Spreadsheet: word_1,Spreadsheet: card_1,Spreadsheet: card_2,Spreadsheet: corr_1,Spreadsheet: cons,Spreadsheet: vowel,Spreadsheet: target,Spreadsheet: vot,Spreadsheet: coda_vc,Manipulation: Spreadsheet,Store: response 1,Store: response 2,Store: Score,Store: Total_q,Store: Score_total
217,1734454140729,17/12/2024 16:49:00,1734436140729,-5,17/12/2024 06:49:00,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,info,audio started,13.400000023830216,0,13.400000023830216,13.400000023830216,0,13.400000023830216,0,13.400000023830216,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,61,,
218,1734454142767,17/12/2024 16:49:02,1734436142767,-5,17/12/2024 06:49:02,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2050.6000000119093,2050.0999999999767,2050.6000000119093,2050.6000000119093,2050.0999999999767,2050.6000000119093,0,2050.6000000119093,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,61,,
219,1734454143715,17/12/2024 16:49:03,1734436143715,-5,17/12/2024 06:49:03,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,response,kep,2998.7999999999884,2983.399999999994,2998.7999999999884,2998.7999999999884,2983.399999999994,2998.7999999999884,0,2998.7999999999884,0,0,,Click Response,Card2,6,object-105,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,59,,
220,1734454143716,17/12/2024 16:49:03,1734436143716,-5,17/12/2024 06:49:03,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,continue,,2999.90000002383,2983.399999999994,2999.90000002383,2999.90000002383,2983.399999999994,2999.90000002383,0,2999.90000002383,0,0,,Click To Continue,Card2,6,object-105,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,59,,
221,1734454143718,17/12/2024 16:49:03,1734436143718,-5,17/12/2024 06:49:03,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 2,u6rw25,2,info,audio started,16.60000000000582,0,16.60000000000582,16.60000000000582,0,16.60000000000582,1,16.60000000000582,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,59,,
222,1734454143819,17/12/2024 16:49:03,1734436143819,-5,17/12/2024 06:49:03,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,120.00000002383604,116.69999999998254,120.00000002383604,120.00000002383604,116.69999999998254,120.00000002383604,1,120.00000002383604,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,59,,
223,1734454144266,17/12/2024 16:49:04,1734436144266,-5,17/12/2024 06:49:04,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 2,u6rw25,2,continue,,566.6999999999825,566.6999999999825,566.6999999999825,566.6999999999825,566.6999999999825,566.6999999999825,1,566.6999999999825,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,59,,
224,1734454144273,17/12/2024 16:49:04,1734436144273,-5,17/12/2024 06:49:04,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,info,audio started,7.600000035774428,0,7.600000035774428,7.600000035774428,0,7.600000035774428,0,7.600000035774428,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,59,,
225,1734454146154,17/12/2024 16:49:06,1734436146154,-5,17/12/2024 06:49:06,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1888.1000000357744,1883.3000000000175,1888.1000000357744,1888.1000000357744,1883.3000000000175,1888.1000000357744,0,1888.1000000357744,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,59,,
226,1734454147781,17/12/2024 16:49:07,1734436147781,-5,17/12/2024 06:49:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,response,kib,3514.5000000119326,3500,3514.5000000119326,3514.5000000119326,3500,3514.5000000119326,1,3514.5000000119326,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,60,,
227,1734454147781,17/12/2024 16:49:07,1734436147781,-5,17/12/2024 06:49:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,continue,,3515.4000000476954,3500,3515.4000000476954,3515.4000000476954,3500,3515.4000000476954,0,3515.4000000476954,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,60,,
228,1734454147784,17/12/2024 16:49:07,1734436147784,-5,17/12/2024 06:49:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 2,u6rw25,2,info,audio started,16.699999999982538,0,16.699999999982538,16.699999999982538,0,16.699999999982538,1,16.699999999982538,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,60,,
229,1734454147885,17/12/2024 16:49:07,1734436147885,-5,17/12/2024 06:49:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,119.40000004769536,116.60000000000582,119.40000004769536,119.40000004769536,116.60000000000582,119.40000004769536,1,119.40000004769536,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,60,,
230,1734454148333,17/12/2024 16:49:08,1734436148333,-5,17/12/2024 06:49:08,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 2,u6rw25,2,continue,,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,1,566.6000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,60,,
231,1734454148340,17/12/2024 16:49:08,1734436148340,-5,17/12/2024 06:49:08,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,info,audio started,8.000000035768608,0,8.000000035768608,8.000000035768608,0,8.000000035768608,0,8.000000035768608,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,60,,
232,1734454150143,17/12/2024 16:49:10,1734436150143,-5,17/12/2024 06:49:10,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1810.6000000000058,1800.1000000000058,1810.6000000000058,1810.6000000000058,1800.1000000000058,1810.6000000000058,0,1810.6000000000058,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,60,,
233,1734454150926,17/12/2024 16:49:10,1734436150926,-5,17/12/2024 06:49:10,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,response,neb,2593.5000000357686,2583.3000000000175,2593.5000000357686,2593.5000000357686,2583.3000000000175,2593.5000000357686,1,2593.5000000357686,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,61,,
234,1734454150933,17/12/2024 16:49:10,1734436150933,-5,17/12/2024 06:49:10,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,continue,,2599.8000000000175,2583.3000000000175,2599.8000000000175,2599.8000000000175,2583.3000000000175,2599.8000000000175,0,2599.8000000000175,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,61,,
235,1734454150935,17/12/2024 16:49:10,1734436150935,-5,17/12/2024 06:49:10,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 2,u6rw25,2,info,audio started,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,61,,
236,1734454151036,17/12/2024 16:49:11,1734436151036,-5,17/12/2024 06:49:11,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,120.70000003575115,116.79999999998836,120.70000003575115,120.70000003575115,116.79999999998836,120.70000003575115,1,120.70000003575115,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,61,,
237,1734454151483,17/12/2024 16:49:11,1734436151483,-5,17/12/2024 06:49:11,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 2,u6rw25,2,continue,,566.7999999999884,566.7999999999884,566.7999999999884,566.7999999999884,566.7999999999884,566.7999999999884,1,566.7999999999884,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,61,,
238,1734454151490,17/12/2024 16:49:11,1734436151490,-5,17/12/2024 06:49:11,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,info,audio started,7.200000047683716,0,7.200000047683716,7.200000047683716,0,7.200000047683716,0,7.200000047683716,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,61,,
239,1734454153083,17/12/2024 16:49:13,1734436153083,-5,17/12/2024 06:49:13,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1600.5,1600,1600.5,1600.5,1600,1600.5,0,1600.5,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,61,,
240,1734454154922,17/12/2024 16:49:14,1734436154922,-5,17/12/2024 06:49:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,response,pap,3438.600000023842,3433.399999999994,3438.600000023842,3438.600000023842,3433.399999999994,3438.600000023842,0,3438.600000023842,0,0,,Click Response,Card2,6,object-105,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,59,,
241,1734454154922,17/12/2024 16:49:14,1734436154922,-5,17/12/2024 06:49:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,continue,,3439.5,3433.399999999994,3439.5,3439.5,3433.399999999994,3439.5,0,3439.5,0,0,,Click To Continue,Card2,6,object-105,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,59,,
242,1734454154925,17/12/2024 16:49:14,1734436154925,-5,17/12/2024 06:49:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 2,u6rw25,2,info,audio started,8.90000001192675,0,8.90000001192675,8.90000001192675,0,8.90000001192675,1,8.90000001192675,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,59,,
243,1734454155026,17/12/2024 16:49:15,1734436155026,-5,17/12/2024 06:49:15,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,110.50000003576861,99.89999999999418,110.50000003576861,110.50000003576861,99.89999999999418,110.50000003576861,1,110.50000003576861,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,59,,
244,1734454155483,17/12/2024 16:49:15,1734436155483,-5,17/12/2024 06:49:15,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 2,u6rw25,2,continue,,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,1,566.6000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,59,,
245,1734454155491,17/12/2024 16:49:15,1734436155491,-5,17/12/2024 06:49:15,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,info,audio started,8.100000023841858,0,8.100000023841858,8.100000023841858,0,8.100000023841858,0,8.100000023841858,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,59,,
246,1734454157634,17/12/2024 16:49:17,1734436157634,-5,17/12/2024 06:49:17,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2149.999999999971,2133.2999999999884,2149.999999999971,2149.999999999971,2133.2999999999884,2149.999999999971,0,2149.999999999971,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,59,,
247,1734454157869,17/12/2024 16:49:17,1734436157869,-5,17/12/2024 06:49:17,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,response,beb,2385.800000011921,2383.2999999999884,2385.800000011921,2385.800000011921,2383.2999999999884,2385.800000011921,1,2385.800000011921,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,61,,
248,1734454157869,17/12/2024 16:49:17,1734436157869,-5,17/12/2024 06:49:17,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,continue,,2386.800000011921,2383.2999999999884,2386.800000011921,2386.800000011921,2383.2999999999884,2386.800000011921,0,2386.800000011921,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,61,,
249,1734454157872,17/12/2024 16:49:17,1734436157872,-5,17/12/2024 06:49:17,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.300000023853499,0,6.300000023853499,6.300000023853499,0,6.300000023853499,1,6.300000023853499,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,61,,
250,1734454157973,17/12/2024 16:49:17,1734436157973,-5,17/12/2024 06:49:17,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,107.00000001193257,100.10000000000582,107.00000001193257,107.00000001193257,100.10000000000582,107.00000001193257,1,107.00000001193257,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,61,,
251,1734454158433,17/12/2024 16:49:18,1734436158433,-5,17/12/2024 06:49:18,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 2,u6rw25,2,continue,,566.7000000000116,566.7000000000116,566.7000000000116,566.7000000000116,566.7000000000116,566.7000000000116,1,566.7000000000116,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,61,,
252,1734454158440,17/12/2024 16:49:18,1734436158440,-5,17/12/2024 06:49:18,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,info,audio started,7.600000023841858,0,7.600000023841858,7.600000023841858,0,7.600000023841858,0,7.600000023841858,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,61,,
253,1734454160452,17/12/2024 16:49:20,1734436160452,-5,17/12/2024 06:49:20,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2019,2015.7000000000116,2019,2019,2015.7000000000116,2019,0,2019,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,61,,
254,1734454161126,17/12/2024 16:49:21,1734436161126,-5,17/12/2024 06:49:21,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,response,bib,2692.800000011921,2683.2999999999884,2692.800000011921,2692.800000011921,2683.2999999999884,2692.800000011921,1,2692.800000011921,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,62,,
255,1734454161126,17/12/2024 16:49:21,1734436161126,-5,17/12/2024 06:49:21,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,continue,,2693.400000035763,2683.2999999999884,2693.400000035763,2693.400000035763,2683.2999999999884,2693.400000035763,0,2693.400000035763,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,62,,
256,1734454161128,17/12/2024 16:49:21,1734436161128,-5,17/12/2024 06:49:21,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 2,u6rw25,2,info,audio started,12.3000000238535,0,12.3000000238535,12.3000000238535,0,12.3000000238535,1,12.3000000238535,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,62,,
