Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sent,Spreadsheet: sent_1,Spreadsheet: word_1,Spreadsheet: card_1,Spreadsheet: card_2,Spreadsheet: corr_1,Spreadsheet: cons,Spreadsheet: vowel,Spreadsheet: target,Spreadsheet: vot,Spreadsheet: coda_vc,Manipulation: Spreadsheet,Store: response 1,Store: response 2,Store: Score,Store: Total_q,Store: Score_total
189,1734498252576,18/12/2024 05:04:12,1734480252576,-5,17/12/2024 19:04:12,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 1,xaswna,1,info,audio started,5.200000035751145,0,5.200000035751145,5.200000035751145,0,5.200000035751145,0,5.200000035751145,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,75,,
190,1734498254431,18/12/2024 05:04:14,1734480254431,-5,17/12/2024 19:04:14,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1860.9000000238302,1860.5999999999767,1860.9000000238302,1860.9000000238302,1860.5999999999767,1860.9000000238302,0,1860.9000000238302,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,75,,
191,1734498256209,18/12/2024 05:04:16,1734480256209,-5,17/12/2024 19:04:16,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 1,xaswna,1,response,pip,3638.500000047672,3636.399999999994,3638.500000047672,3638.500000047672,3636.399999999994,3638.500000047672,1,3638.500000047672,0,0,,Click Response,Card2,6,object-105,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,76,,
192,1734498256210,18/12/2024 05:04:16,1734480256210,-5,17/12/2024 19:04:16,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 1,xaswna,1,continue,,3639.200000035751,3636.399999999994,3639.200000035751,3639.200000035751,3636.399999999994,3639.200000035751,0,3639.200000035751,0,0,,Click To Continue,Card2,6,object-105,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,76,,
193,1734498256212,18/12/2024 05:04:16,1734480256212,-5,17/12/2024 19:04:16,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 2,u6rw25,2,info,audio started,4.899999999994179,0,4.899999999994179,4.899999999994179,0,4.899999999994179,1,4.899999999994179,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,76,,
194,1734498256317,18/12/2024 05:04:16,1734480256317,-5,17/12/2024 19:04:16,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,109.89999999999418,108.89999999999418,109.89999999999418,109.89999999999418,108.89999999999418,109.89999999999418,1,109.89999999999418,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,76,,
195,1734498256795,18/12/2024 05:04:16,1734480256795,-5,17/12/2024 19:04:16,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,5,Trials_blk2,Screen 2,u6rw25,2,continue,,587.8999999999942,587.8999999999942,587.8999999999942,587.8999999999942,587.8999999999942,587.8999999999942,1,587.8999999999942,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kat has a tag that read ___,pi_25_sent.mp3,pi_25_word.mp3,pib,pip,pip,p,i,1,short,0,,,,76,,
196,1734498256799,18/12/2024 05:04:16,1734480256799,-5,17/12/2024 19:04:16,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 1,xaswna,1,info,audio started,4.300000011920929,0,4.300000011920929,4.300000011920929,0,4.300000011920929,0,4.300000011920929,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,76,,
197,1734498258552,18/12/2024 05:04:18,1734480258552,-5,17/12/2024 19:04:18,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1757.7000000476837,1757.3999999999942,1757.7000000476837,1757.7000000476837,1757.3999999999942,1757.7000000476837,0,1757.7000000476837,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,76,,
198,1734498259950,18/12/2024 05:04:19,1734480259950,-5,17/12/2024 19:04:19,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 1,xaswna,1,response,pep,3154.800000011921,3151.2000000000116,3154.800000011921,3154.800000011921,3151.2000000000116,3154.800000011921,1,3154.800000011921,0,0,,Click Response,Card2,6,object-105,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,77,,
199,1734498259950,18/12/2024 05:04:19,1734480259950,-5,17/12/2024 19:04:19,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 1,xaswna,1,continue,,3155.5,3151.2000000000116,3155.5,3155.5,3151.2000000000116,3155.5,0,3155.5,0,0,,Click To Continue,Card2,6,object-105,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,77,,
200,1734498259952,18/12/2024 05:04:19,1734480259952,-5,17/12/2024 19:04:19,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 2,u6rw25,2,info,audio started,5.900000000023283,0,5.900000000023283,5.900000000023283,0,5.900000000023283,1,5.900000000023283,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,77,,
201,1734498260056,18/12/2024 05:04:20,1734480260056,-5,17/12/2024 19:04:20,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,110.00000004767207,109.19999999998254,110.00000004767207,110.00000004767207,109.19999999998254,110.00000004767207,1,110.00000004767207,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,77,,
202,1734498260522,18/12/2024 05:04:20,1734480260522,-5,17/12/2024 19:04:20,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,6,Trials_blk2,Screen 2,u6rw25,2,continue,,575.7999999999884,575.7999999999884,575.7999999999884,575.7999999999884,575.7999999999884,575.7999999999884,1,575.7999999999884,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Todd has a cat named ___,pe_25_sent.mp3,pe_25_word.mp3,peb,pep,pep,p,e,1,short,0,,,,77,,
203,1734498260528,18/12/2024 05:04:20,1734480260528,-5,17/12/2024 19:04:20,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 1,xaswna,1,info,audio started,6.100000000005821,0,6.100000000005821,6.100000000005821,0,6.100000000005821,0,6.100000000005821,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,77,,
204,1734498262383,18/12/2024 05:04:22,1734480262383,-5,17/12/2024 19:04:22,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1860.800000011921,1854.6000000000058,1860.800000011921,1860.800000011921,1854.6000000000058,1860.800000011921,0,1860.800000011921,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,77,,
205,1734498263474,18/12/2024 05:04:23,1734480263474,-5,17/12/2024 19:04:23,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 1,xaswna,1,response,mib,2951.5,2945.5,2951.5,2951.5,2945.5,2951.5,1,2951.5,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,78,,
206,1734498263474,18/12/2024 05:04:23,1734480263474,-5,17/12/2024 19:04:23,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 1,xaswna,1,continue,,2951.5,2945.5,2951.5,2951.5,2945.5,2951.5,0,2951.5,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,78,,
207,1734498263476,18/12/2024 05:04:23,1734480263476,-5,17/12/2024 19:04:23,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6,0,6,6,0,6,1,6,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,78,,
208,1734498263577,18/12/2024 05:04:23,1734480263577,-5,17/12/2024 19:04:23,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,109.70000004768372,109.10000000000582,109.70000004768372,109.70000004768372,109.10000000000582,109.70000004768372,1,109.70000004768372,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,78,,
209,1734498264055,18/12/2024 05:04:24,1734480264055,-5,17/12/2024 19:04:24,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,7,Trials_blk2,Screen 2,u6rw25,2,continue,,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,1,588.1000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kat has a tag that read ___,mib_sent.mp3,mib_word.mp3,mib,bib,mib,m,i,0,,1,,,,78,,
210,1734498264060,18/12/2024 05:04:24,1734480264060,-5,17/12/2024 19:04:24,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 1,xaswna,1,info,audio started,4.399999999994179,0,4.399999999994179,4.399999999994179,0,4.399999999994179,0,4.399999999994179,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,78,,
211,1734498265837,18/12/2024 05:04:25,1734480265837,-5,17/12/2024 19:04:25,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1782.200000011915,1781.5,1782.200000011915,1782.200000011915,1781.5,1782.200000011915,0,1782.200000011915,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,78,,
212,1734498266921,18/12/2024 05:04:26,1734480266921,-5,17/12/2024 19:04:26,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 1,xaswna,1,response,kip,2865.200000011915,2860.6999999999825,2865.200000011915,2865.200000011915,2860.6999999999825,2865.200000011915,1,2865.200000011915,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,79,,
213,1734498266921,18/12/2024 05:04:26,1734480266921,-5,17/12/2024 19:04:26,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 1,xaswna,1,continue,,2865.800000035757,2860.6999999999825,2865.800000035757,2865.800000035757,2860.6999999999825,2865.800000035757,0,2865.800000035757,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,79,,
214,1734498266923,18/12/2024 05:04:26,1734480266923,-5,17/12/2024 19:04:26,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.399999999994179,0,6.399999999994179,6.399999999994179,0,6.399999999994179,1,6.399999999994179,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,79,,
215,1734498267026,18/12/2024 05:04:27,1734480267026,-5,17/12/2024 19:04:27,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,109.60000003577443,108.60000000000582,109.60000003577443,109.60000003577443,108.60000000000582,109.60000003577443,1,109.60000003577443,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,79,,
216,1734498267504,18/12/2024 05:04:27,1734480267504,-5,17/12/2024 19:04:27,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,8,Trials_blk2,Screen 2,u6rw25,2,continue,,587.5,587.5,587.5,587.5,587.5,587.5,1,587.5,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Peg has a tot that said ___,ki_50_sent.mp3,ki_50_word.mp3,kip,kib,kip,k,i,1,short,0,,,,79,,
217,1734498267509,18/12/2024 05:04:27,1734480267509,-5,17/12/2024 19:04:27,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,info,audio started,5.5000000119325705,0,5.5000000119325705,5.5000000119325705,0,5.5000000119325705,0,5.5000000119325705,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
218,1734498269547,18/12/2024 05:04:29,1734480269547,-5,17/12/2024 19:04:29,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2043.1000000357744,2042.3000000000175,2043.1000000357744,2043.1000000357744,2042.3000000000175,2043.1000000357744,0,2043.1000000357744,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
219,1734498271274,18/12/2024 05:04:31,1734480271274,-5,17/12/2024 19:04:31,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,response,keb,3765,3758.2000000000116,3765,3765,3758.2000000000116,3765,1,3765,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
220,1734498271274,18/12/2024 05:04:31,1734480271274,-5,17/12/2024 19:04:31,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 1,xaswna,1,continue,,3765,3758.2000000000116,3765,3765,3758.2000000000116,3765,0,3765,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
221,1734498271277,18/12/2024 05:04:31,1734480271277,-5,17/12/2024 19:04:31,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.7999999999883585,0,6.7999999999883585,6.7999999999883585,0,6.7999999999883585,1,6.7999999999883585,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
222,1734498271379,18/12/2024 05:04:31,1734480271379,-5,17/12/2024 19:04:31,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,117,114.39999999999418,117,117,114.39999999999418,117,1,117,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
223,1734498271849,18/12/2024 05:04:31,1734480271849,-5,17/12/2024 19:04:31,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,9,Trials_blk2,Screen 2,u6rw25,2,continue,,587,587,587,587,587,587,1,587,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Pat had a toad that said ___,ke_150_sent.mp3,ke_150_word.mp3,keb,kep,keb,k,e,1,long,1,,,,79,,
224,1734498271853,18/12/2024 05:04:31,1734480271853,-5,17/12/2024 19:04:31,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,info,audio started,4.5,0,4.5,4.5,0,4.5,0,4.5,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,79,,
225,1734498273734,18/12/2024 05:04:33,1734480273734,-5,17/12/2024 19:04:33,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1885.4000000357628,1884.8999999999942,1885.4000000357628,1885.4000000357628,1884.8999999999942,1885.4000000357628,0,1885.4000000357628,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,79,,
226,1734498274677,18/12/2024 05:04:34,1734480274677,-5,17/12/2024 19:04:34,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,response,kip,2827.600000023842,2824.2999999999884,2827.600000023842,2827.600000023842,2824.2999999999884,2827.600000023842,0,2827.600000023842,0,0,,Click Response,Card2,6,object-105,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,77,,
227,1734498274677,18/12/2024 05:04:34,1734480274677,-5,17/12/2024 19:04:34,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 1,xaswna,1,continue,,2828,2824.2999999999884,2828,2828,2824.2999999999884,2828,0,2828,0,0,,Click To Continue,Card2,6,object-105,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,77,,
228,1734498274679,18/12/2024 05:04:34,1734480274679,-5,17/12/2024 19:04:34,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.099999999976717,0,6.099999999976717,6.099999999976717,0,6.099999999976717,1,6.099999999976717,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,77,,
229,1734498274782,18/12/2024 05:04:34,1734480274782,-5,17/12/2024 19:04:34,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,109.50000001193257,109.10000000000582,109.50000001193257,109.50000001193257,109.10000000000582,109.50000001193257,1,109.50000001193257,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,77,,
